id,title,default_price,default_unite
9553,"COLLIER DE PRISE 63 1"" PEHD",16.6667,U
9554,TE FEMELLE RETUBE 1/2 16,29.1667,U
9555,RACCORD MAL 16 1/2 RTB 16MM,12.5,U
9556,COLLECTEUR RETUBE 3P ROUGE,133.333,Unité
9557,CULOTTE PVC 75,16.6667,Unité
9558,CULOTTE PVC 40,5,Unité
9559,BOUCHON PVC D 110 SPLAST,12.5,Unité
9560,BOUCHON PVC 75 SPLAST,8.33333,U
9561,REDUCTION PVC 100X75,8.33333,U
9562,PRISE 2P+LAP GALAXY BLANC,14.1667,Unité
9563,INTERRUPTEUR VA ET VIENT LAP GALAXY BLANC,15,Unité
9564,FICHE NEON,10.8333,U
9565,INTERRUPTEUR ETANCHE ENCASTRE ,25,U
9566,SPOT AU SOL,900,Unité
9567,"Fourniture, Fabrication des tiges d’ancrage M20*600 mm zingués + tôle 400*400 mm Entraxe 300mm",70,ML
9568,"Fourniture, Fabrication des tiges d’ancrage M18*600 mm zingués + tôle noir 300*300 mm Entraxe 200mm",65,ML
9569,Candélabre 8m peint simple crosse de type shark ,2400,Unité
9570,Candélabre 8m peint double crosse de type shark ,2650,Unité
9571,Candélabre 8m peint 4 crosse de type shark ,3000,Unité
9572,Luminaire Feuille II 100w,1100,Unité
9573,Ensemble d’éclairage candélabre 3m peint+luminaire pool slim calice,4200,Unité
9574,DIF BL 2312526,5546,PC
9575,DIF BL 2401534,32.88,PC
9576,CACHET ROND 12,108.33,PC
9577,ROBINET POUSSOIR 1/2 GROHE,1000,U
9578,TE EGAL COPRAX 50,37.5,M-Mètre
9579,COUDE OUVERT COPRAX 50,37.5,U - Unité
9580,BOUCHON PVC 32 DIMA TUBE FIRST,2.5,Unité
9581,CHEMIN DE CABLE 305/63,75,M-Mètre
9582,CABLE AR2V 1x240 ALU,49.5,M-Mètre
9583,DEPART A JOINT DE 16,1.08333,U
9584,JOINT,0.458333,U
9585,TE DE 16,0.416667,U
9586,COUDE DE 16,0.38,U
9587,TUBE PPR 32 COPRAX,0,
9588,HP PRO G3 TOUR CORE I5-6EME GEN- RAM 8 GO DDR4-256GO SSD REMIS A NEUF + ECRAN HP 20* LARGE+ CLAVIER ET SOURIS+ CABLES ELECTRIQUE + CABLE DISPLAY,2650,ENS
9589,GOUTTEUR INTEGREE 2.2/H 0.35CM 1.2MM MARRON,3.75,ML
9590,MANCHON 90 PRESSION PVC 155673,37.5,Unité
9591,MANCHON 63 PRESSION PVC 155669,12.5,U
9592,MANCHON PN16 D50 PRESSION,6.66667,Unité
9593,VISITE TECHNIQUE 41629-B-33,308.33,ANNEE
9594,SEAU 30KG PLASTICO JAFEP 404,325,SEAU 
9595,ENDUIT CACHE BLEU ARCOL 25KG,112.5,SAC 
9596,STOP ASTRAL 25KG,320.833,SEAU 
9597,VANNE PEHD 25,45.8333,U
9598,VANNE ARROSAGE 1/2 3/4 159623,50,Unité
9599,COUDE PEHD 25 3/4F,20.8333,Unité
9600,REDUCTION CUIVRE 3/4 1/2,10,Unité
9601,TUBE GALVANISE 1/2,31.6667,ML
9602,COUDE GALV 1/2 FF,5,U
9603,CABLE CAT6A S/FTP,7.67,M-Mètre
9604,"EQUERRE D'ASSEMBLAGE 36*3 FIXATION MONTANT/TRAVERS",7.5,Unité
9605,RACCORD DE TRAVERSE BRUT,417.5,U
9606,POIGNEE ANGLAISE P/PROFILES 4302/4305 BZR,30,U
9607,4462N JOINT VITRAGE EXTERIEUR 42/45,2.7,U
9608,MOIS 06/2024,4000,M- MOIS
9609,TERFOND GALVA 8X60,0.833333,Unité
9610,FICHE GURLAND,16.6667,U
9611,TELERRUPTEUR INGELEC 171939,100,U
9612,FUSIBLE 20A P+N HAGGER,45.8333,U
9613,PRISE 2P+T LAP GALAXY BLANC,15,Unité
9614,BOUTON POUSSOIR LAP BLANC 160347,25,U
9615,DOUBLE VA ET VIENT LAP BLANC,28.3333,U
9616,TRANSFORT 60W 12V 161323,116.667,Unité
9617,GABSS HAWARA,15000,ENS
9618,VARIATEUR 7.5KW VICHI,3350,U
9619,ASTRALIN ROUGE MAMOUNIA 3L,225,SEAU 
9620,BOITE JONCTION 124169,100,U - Unité
9621,COLLIER CERRAGE 7.6X350 172701,0.5,Unité
9622,MANCHON PEHD 63 EGALE,50,Unité
9623,INDULAC VERT JARDIN 5KG,145.833,SEAU 
9624,LUMINAIRE SOLAIRE LED 300W 173582,833.333,Unité
9625,COUDE PVC A45 200,65,Unité
9626,COUDE PVC A90 200 158567,70.8333,Unité
9627,CLIMATISEUR SPLITE 18 000 BTU TYPE MURAL MARQUE CARRIER ON/OFF,4833.33,Unité
9628,BL DIFF,0.5,ENS
9629,PNEU AUDI Q3 (PNEU 235/55 R18 104 Y XL FR PREMIUM CONTACT 7),1750,Unité
9630,PAIEMENT RECEPISSE MOIS MAI 2024,3964.81,M- MOIS
9631,GENIRATEUR A VAPEUR ST 135 AD 220V ST90,3950,Unité
9632,CHAUDIERE ALIXIA 24 CF LPG SIMPLE 3310525,6666.67,Unité
9633,GAINE DE SOL 50*12 APSY 50012 ADHESIF,23.3333,ML
9634,PEHD PN16 D110,104.167,ML
9635,LIVOTOSSLINE 2 RIDOU,1333.33,ENS
9636,ROBINET 162291,116.667,Unité
9637,PAVE 06 20*40 GRIS,56.0001,Unité
9638,CANON SP 8 CLEDOR 174251,125,Unité
9639,COUDE ALUMENTATION,129.167,Unité
9640,SERRURE AT CALE,162.5,Unité
9641,MOSAIQUE HAWARA,41100,ENS
9642,PLINTHE HAWARA,3715.5,ENS
9643,HAY MOHAMADI DOUCHE ,1000,ENS
9644,BRICOLE TISSINT,3000,ENS
9645,22 JOUR X 170DH,170,J - Jour
9646,TRANSPORT ALLER / RETOUR,600,ENS
9647,FOURNITURE ET POSE TOLE PRILAKI CASQUETTE 7,29,ML
9648,FOURNITURE ET POSE TOLE PRILAKI SIMPLE,130,M²
9649,PEINTURE GRIS GIVRE SOLO ZIQUE RALL 7016,130,KG
9650,MAJORATION IMPOT,2014,PC
9651,DISJONCTEUR NSX250B 250A 25KA 4P3D C25B6TM250,3700,Unité
9652,BOUTON POUSSOIR VERT ARMONI ALASK,30,Unité
9653,GOULOTTE 40X60 KLEMSAN,26,M-Mètre
9654,KIT VISSERIE KVCCTM6,1.25,Unité
9655,LONGEUR RAIL OMEGA PERFOREE 15MM ITALY,60,LONGUEUR
9656,ARMOIR METALBOX ALMA 1600X800X400,3650,Unité
9657,JEU DE 2 PANNEAU LATERAUX 1600X400,720,Unité
9658,SOCLE POUR ARMOIRE 800X400,335,Unité
9659,BARRE DE CUIVRE 30X5/4M ,165,KG
9660,COSSE A SERTIR BIMETAL 240MM,56,Unité
9661,CABLE U1000 R2V 5X10MM,78.5,ML
9662,CABLE SOUPLE 1X35 V/J,44,ML
9663,COFFRET METALBOX 500*400*200ING,440,Unité
9664,CONTACTEUR 25A 1F+10 220V,380,Unité
9665,BORNE SUE RAIL 25MM ORBUS,12.5,Unité
9666,TOTAL SITUATION,238699,ENS
9667,6X5000.00,5000,PC
9668,TRAVAUX NV,7500,ENS
9669,TRAVAUX ZAFATE HAWARA,7000,ENS
9670,TRAVAUX SAID INFORMATIQUE HAWARA,20000,ENS
9671,LABIYAGE ,1650,U - Unité
9672,PORTE LITRE,2850,PC
9673,MARIO GRANDE,7900,PC
9674,DRISING,11600,PC
9675,CUISINE,36400,PC
9676,REMISE 5%,5997.5,PC
9677,TRAVAUX LHAJ ABARAZ,7000,ENS
9678,DETROMPEUR POUR PRISE 2P+T LEGRAND,20.8,Unité
9679,ACCIDENTS DU TRAVAIL 2024,61653.1,ENS
9680,RC EXPLOITATION 2024,4828.59,ENS
9681,ASSURANCE MBK 309121 AV 881 ,762.56,ANNEE
9682,ISAAF MONDE OULIME ASSOU,890,ANNEE
9683,ASSURACE 49947-B-33 SANAE BENACER,5698.06,ANNEE
9684,SITUATION AU 16/06/2024,1619450,ENS
9685,LISTE YOUSSEF,715806,ENS
9686,CLIME FEM EL HISN,1250,PC
9687,CLIM AKKA+ VENTI,1500,PC
9688,CLIM + VENTILATEUR HAY MOHAMADI,750,PC
9689,BON YOUSSEF ZAYDA,400,PC
9690,LES PLANS ZAIDA,1200,PC
9691,DISJONCTEUR 3P+N 32A A9P54732,258.5,Unité
9692,HORLOGE ANALOGIQUE MODULAIRE - 24H+R/SUI 181D THEBEN,320,Unité
9693,BOBINE MX220V V429387,495,Unité
9694,BLOC VIGI IC60 4P 63A 300MA AC A9V44463,880,Unité
9695,TRAVAUX SUP GUELMIM,25400,ENS
9696,CD VIERGE,125,PAQUET
9697,PRISE 2P+T ETANCHE ENCASTRE INGELEC,29,Unité
9698,ROBINET FLAUTURE 117004 ,83.3333,Unité
9699,COUDE ALUMON 165093,166.667,Unité
9700,COUDE ALUM REMER CORE 172641,333.333,Unité
9701,POMME DE DOUCHE CARRE 165479,183.333,Unité
9702, PEINTURE GRIFIT HWARA ,14000,ENS
9703,PEINTURE ALJIR,12.5,Unité
9704,ROBINET COSTAL 30064001,500,Unité
9705,VANNE AGAZ CLESSE 163499,150,Unité
9706,DELENDEUR DECLENCHEUR 157249,208.333,Unité
9707,FLEXIBLE HOT 125 AR01003 1ML,37.5,Unité
9708,PROJECTEUR SOLERASS 300W 173582,833.333,Unité
9709,PROJECTEUR SOLERASS 300W 168133,666.667,Unité
9710,ROBINET GAZ CLISSE 158470,150,Unité
9711,RACCORD GAZ 3/4,15,Unité
9712,RACCORD GAZ 1/2 LIBRE,12.5,Unité
9713,MANIFOLD SEXP,15.8333,Unité
9714,DISJONCTEUR 25KA 4P 63A HAGGER HHA064U,980,Unité
9715,BORNE MAT ECLAIRAGE (boite de raccordement 4x35+borne),275,Unité
9716,MOIS 07/2024,5000,M- MOIS
9717,DALLE,300,M²
9718,FONDATION CHARPENTE,160,M²
9719,AMENAGEMENT EXTERIEUR,130,M²
9720,TE EGAL PPR 20 COPRAX,4.16666,U
9721,ROBINET JARDIN 174296,50,U
9722,CHEVILLE PLASTIQUE 7MM,8.3333,PAQUET
9723,FORET SDS N7,15,Unité
9724,VISS OTOPERSSEUS 4X25,0.166666,Unité
9725,LAMPE B22 12V 11W DC,16.6667,Unité
9726,SERRURE 169344 (boite ridou electrique),650,Unité
9727,"VERRE MASTER CARRE 6MM CLAIR: 1 x(L=0,340m x H=0,335m)",91.67,M²
9728,"VERRE MASTER CARRE 6MM CLAIR: 1 x(L=0,340m x H=0,340m)",91.6667,M²
9729,"VERRE MASTER CARRE 6MM CLAIR:  1 x(L=0,330m x H=0,335m)",91.6667,M²
9730,"VERRE MASTER CARRE 6MM CLAIR: 10 x(L=0,140m x H=0,610m)",91.6667,M²
9731,"VERRE MASTER CARRE 6MM CLAIR: 2 x(L=0,135m x H=0,610m)",91.6667,M²
9732,"VERRE MASTER CARRE 6MM CLAIR: 2 x(L=0,335m x H=0,600m)",91.6667,M²
9733,"VERRE STADIP 3/3 OPAL: 1 x(L=0,590m x H=0,300m)",283,M²
9734,"VERRE STADIP 3/3 OPAL: 1 x(L=0,575m x H=0,300m)",283.33,M²
9735,"VERRE STADIP 3/3 OPAL: 1 x(L=0,625m x H=0,300m)",283.33,M²
9736,"VERRE STADIP 3/3 OPAL : 1 x(L=0,535m x H=0,300m)",283.33,M²
9737,"VERRE STADIP 3/3 OPAL : 1 x(L=0,595m x H=0,300m)",283,M²
9738,"VERRE STADIP 3/3 OPAL : 1 x(L=0,620m x H=0,300m)",277.499,M²
9739,"VERRE STADIP 3/3 OPAL : 1 x(L=0,680m x H=0,300m)",283.33,M²
9740,"VERRE STADIP 3/3 CLAIR : 1 x(L=0,675m x H=1,085m)",183.33,M²
9741,"VERRE STADIP 3/3 CLAIR : 1 x(L=0,855m x H=1,065m)",183.333,M²
9742,"VERRE STADIP 3/3 CLAIR : 2 x(L=0,410m x H=1,080m)",183.333,M²
9743,"VERRE STADIP 3/3 CLAIR : 1 x(L=0,750m x H=1,045m)",183.333,M²
9744,"VERRE SUPER SILVER CLAIR 6MM :18 x(0,610 X 1,530m)",250,M²
9745,"VERRE SUPER SILVER CLAIR 6MM :2 x(L=0,802m x H=0,642m)",250,M²
9746,"VERRE SUPER SILVER CLAIR 6MM : 2 x(L=1,492m x H=0,642m)",249.441,M²
9747,"VERRE SUPER SILVER CLAIR 6MM : 2 x(L=0,640m x H=1,492m)",250,M²
9748,"VERRE SUPER SILVER CLAIR 6MM : 2 x(L=0,640m x H=1,503m)",250,M²
9749,"VERRE SUPER SILVER CLAIR 6MM : 2 x(L=1,493m x H=0,643m)",250,M²
9750,"VERRE SUPER SILVER CLAIR 6MM :2 x(L=1,493m x H=0,643m)",250,M²
9751,"VERRE SUPER SILVER CLAIR 6MM : 2 x(L=0,642m x H=1,492m)",250,M²
9752,"VERRE SUPER SILVER CLAIR 6MM :  2 x(L=0,640m x H=1,492m)",250,M²
9753,"VERRE SUPER SILVER CLAIR 6MM :2 x(L=1,492m x H=0,642m)",250,M²
9754,"VERRE SUPER SILVER CLAIR 6MM :2 x(L=0,643m x H=1,493m)",250,M²
9755,"VERRE SUPER SILVER CLAIR 6MM : 2 x(L=0,643m x H=1,493m)",250,M²
9756,CABLE HDMI 4K 5M,66.6667,U - Unité
9757,CORDON DISPLAY TO HDMI,50,U
9758,CORDON RJ45 CAT6 5M,33.3333,U
9759,SUPPORT TV MOBIL PLAT 22-37,108.333,U
9760,FER T16,7.83333,Kg - Kilogramme
9761,CLOU 6,10.8333,Kg - Kilogramme
9762,EPSON VP 3000 LUMENS 3LCDXGA 1024X768,3666.67,PC
9763,COLLE FACADE JAFEP 158200 5KG,133.333,SEAU 
9764,RONDELLE N30,2.16667,Unité
9765,ECRAN DE PROJECTEUR 2*2 ELECTRIQUE,1500,PC
9766,MULTIPRISE 5X2P+TERRE INGELEC 1715/1,58.33,PC
9767,SUPPORT TV MOBIL 42-60,79.166,PC
9768,"POINTD'ACCES WIFI BI-BANDE AC 1200 MBPS",183.333,PC
9769,KIT MOTEUR SOMFY IXENGO JL,3777.78,PC
9770,LUMINAIRE LED 300W 174280,833.333,Unité
9771,CREMONE A TIGE BRZ,90,Unité
9772,BATTUE 2 VANTAUX EN 6M QRTZ,290,Unité
9773,TIGE DE CREMONE BRZ,85.5,Unité
9774,TRILLE SOUDEE 6M/2M,60.8333,Unité
9775,THERMOSTAT CH110 FANTIN,816.667,U - Unité
9776,BROUETTE 20/10,516.667,Unité
9777,PNEU 175/65 R14 LK 41 82T ,458.333,Unité
9778,DRESSAGE DE JANTE ALUM,208.333,Unité
9779,CHEVILLE METALLIQUE 10X100,4.16667,Unité
9780,MESURE PLASTOR 30M 168468 ,266.667,Unité
9781,ENDUIT FACADE 5KG ,191.238,SAC 
9782,GRILLAGE M50 F17 PLASTIF,40,M²
9783,CORNIERE 50X50X5,10.8333,KG
9784,PAIEMENT RECEPISSE MOIS JUIN 2024,4570.3,M- MOIS
9785,TRAVAUX SUP TATA,2000,ENS
9786,LUMINAIRE ECLAIRAGE PUBLIC INGELEC,1450,Unité
9787,BLOC SECOURS INGELEC,335,Unité
9788,TETE VISEUSE,12.5,Unité
9789,VISSE SPAX 5X30,0.208333,Unité
9790,TARGETTE 163831,16.6667,Unité
9791,POIGNÉE POILIARE,100,Unité
9792,BL STRAMIC,12731.7,ENS
9793,PLAQUE RIDEAU,83.3333,Unité
9794,CNSS MOIS 05/2024,53532.6,M- MOIS
9795,CPC 63X1/2,11.6666,Unité
9796,IPE 80 EN 6ML,10,KG
9797,NERVESCO GALVA 0.40,58.3333,ML
9798,VIS AUTOPERCEUSE 6.3X100,2.25,Unité
9799,DISQUE 230X2,15,Unité
9800,TRANSPARENT A4 BLANC EXPRESS,54.1667,PAQUET
9801,ROBINET FLAUTEUR 1P 151908,125,Unité
9802,PRISE 2P+T ETANCHE ENCASTRE BLANC INGELEC,33.3333,PC
9803,PROGRAMMATEUR HUNTER 6V 220V,1083.33,Unité
9804,PROGRAMMATEUR HUNTER 8V 220V,1291.67,Unité
9805,SIPHON 40 156128,12.5,Unité
9806,CNSS MOIS 06/2024,44675.1,M- MOIS
9807,PROJECTEUR SOLAIRE LED FSTG005A 60W,458.333,Unité
9808,PINCE ENCRAGE LAP,16.6667,Unité
9809,COFFRET ENCASTRE 13 LAP 151351,29.1667,Unité
9810,CONNECTEUR 161617,16.6667,Unité
9811,HUBLOT ETANCHE EN VERRE 161451 LAP,40,Unité
9812,LAMPE B22 9W LED,12.5,Unité
9813,MASSETTE GRAND,0,
9814,SERVICE POMPE,60,M3 - Métre Cube
9815,BETON 25 RENDU HMER,690,M3 - Métre Cube
9816,NB JOUR TANGER DU 30/05/2024 AU 31/07/2024,100,J - Jour
9817,COFFRET METALBOX 400X300X200 ING,315,Unité
9818,KIT INVERSEUR LAD9R1V,170,Unité
9819,BLOC ADDITIF FRONTAL F+O,72,Unité
9820,BARDAGE QTZ 6.00,250,PC
9821,ZENG,58.3333,ML
9822,"BETONNIERE 750 ELECTRIQUE, 3 GALETS A BENNE HYDRAULIQUE VOLUME DE LA CUVE 750 L",50000,Unité
9823,PIOCHE BELOTA 158540 ,91.6667,Unité
9824,FER T 20,7.83333,Kg - Kilogramme
9825,MADERIE BOIS BLANC 4M,25,ML
9826,MADERIE BOIS BLANC 3M,25,ML
9827,"ARRET D'URGENCE PLASTIQUE ALASK",45,Unité
9828,BOUTON POUSSOIR ROUGE ARMONI ALASK,30,Unité
9829,RELAIS DE PHASE RM22TG20,240,Unité
9830,PORTE FUSIBLE 1POLE 10 3X38 TOSUN,15,Unité
9831,BORNE SUR RAIL 10MM GRIS ONKA,3.6,Unité
9832,BORNE SUR RAIL 06MM GRIS ONKA,3.8,Unité
9833,BORNE SUR RAIL 06MM VERT-JAUNE TOSUN,20,Unité
9834,EMBOUT ISOLE 1.5MM,0.15,Unité
9835,CAPUCHON TRANSPARANT POUR BP,8,Unité
9836,GACHE+POINT DE FERMETURE EN NYLON,12,Unité
9837,ELECTRO POMPE 1HP VINCO 2HCP130M 220V,1250,Unité
9838,BL SITUATION ,11495.2,PC
9839,CABLE EMBRYAGE 510-05309,458.33,Unité
9840,IMPRESSION PLAN A0 NOIR ET BLANC,12,Unité
9841,"VERRE STADIP 3/3 CLAIR : 1X(L=0,915m x H=0,515m)",183.333,M²
9842,"VERRE MASTER CARRE 6MM CLAIR : 1X(0,590 x 0,300m)",91.6667,M²
9843,"VERRE MASTER CARRE 6MM CLAIR: 1X(0,575 x 0,300m)",91.6667,M²
9844,"VERRE MASTER CARRE 6MM CLAIR: 1X(0,625 x 0,300m)",91.6667,M²
9845,"VERRE MASTER CARRE 6MM CLAIR : 1X(0,535 x 0,300m)",91.6667,M²
9846,"VERRE MASTER CARRE 6MM CLAIR : 1X(0,595 x 0,300m)",91.6667,M²
9847,"VERRE MASTER CARRE 6MM CLAIR : 1X(0,620 x 0,300m)",91.6667,M²
9848,"VERRE MASTER CARRE 6MM CLAIR :(0,680 x 0,300m)",91.6667,M²
9849,"VERRE SUPER SILVER CLAIR 6MM :2 X(0,610 x 1,540m)",250,M²
9850,"VERRE SUPER SILVER CLAIR 6MM :4 x(0,610m x 0,855m)",250,M²
9851,CHAPEAU CHINOIS DIAM 125,70.2,U
9852,VENTILATEUR DE GAINE DIAM 160,520,U
9853,CHANDELLE METALLIQUE DE 4M,0,
9854,GRILLAGE GALVANISE PLASTIFIE SIMPLE TORSION MAILLE 50*50/FIL 17/H=3M,2187.5,Rlx - Rouleau
9855,FIL TENDEUR GALVANISE PLASTIFIE,26.6667,KG
9856,TENDEURS GALVANISE N°3/RAL 6005,8.33333,PC
9857,HUILE AZOLLA 68 (20L),40,L - Litre
9858,MEULEUSE GWS 2000 ( LAMOUNE ),1066.67,Unité
9859,PINCE ARRACHE CLOU,41.6667,Unité
9860,COUPE BOULON BEL 170340,400,Unité
9861,COUDE PVC PN16 A90 40 170944,8.33333,Unité
9862,ELECTROVANNE HUNTER DN1 24V,266.667,Unité
9863,REDUCTION PVC DN 11/4 X 1P,12.5,Unité
9864,CPL DN90X1P,29.17,Unité
9865,VANNE PVC A COLLIER DN40,83.3333,Unité
9866,IMPRESSION PLAN 1.20 NOIR ET BLANC,12,Unité
9867,IMPRESSION PLAN 0.65 NOIR ET BLANC,6.5,Unité
9868,AQUATOP / POTABLE WATER PRESURE 10,233.333,Unité
9869,TUBE GALVANISE 1/2 6M,40,ML
9870,VANNE PVC PN16 DOUBLE RACCORD D32,50,Unité
9871,FICHE MALE 2P LAP,5.83333,U - Unité
9872,RACCORD LAITON 5 VOIES POUR BALLON,50,Unité
9873,COUDE CUIVRE FF 1/2,12.5,Unité
9874,"EMBOUT FEMELLE PN16 D32 1""",12.5,Unité
9875,"EMBOUT MALE PN16 D40 1"" 1/4",12.5,Unité
9876,ASTORE COUDE EGAL G01 D-32X90A,8.3333,U - Unité
9877,VERRE STADIP SUPER SILVER 6/4/1 CLAIR (suivant DEVIS N°2407-52),5793.52,ENS
9878,"MASTER CARRE 6M: 1x(0,575m x 0,270m)",91.6667,M²
9879,CABLE U1000 R2V 5X25MM,188,ML
9880,SUPPORT JEU DE BARRE UNIVERSEL EPAISSEUR 2X5MM,365,Unité
9881,COSSE A SERTIR 50MM,4.8,Unité
9882,COLLIER SERRAGE 7.6X370 9X92,0.55,Unité
9883,MOIS 08/2024,4000,M- MOIS
9884,PROJECTEUR SOLAIRE 60W,383.333,Unité
9885,ESCALIER ZINE,5500,PC
9886,PISCINE HAWARA,10000,PC
9887,ROBINET marque RAMONSOLER,441.667,Unité
9888,DISJONCTEUR 4F 430 500T,833.333,Unité
9889,NB DU 01/08/20 AU 31/08/2024,100,J - Jour
9890,BL SITU DU 01/07/24 AU 14/07/2024,14380,ENS
9891,04/06/24 ZAIDA ATINGHIR( BUREAU ET MANITAU),6000,Voyage
9892,06/06/24 TINGHIR - TANGER - TINGHIR (JCB+..,16000,Voyage
9893,02/07/24 CASA - TANGER (POTAUX),4200,Voyage
9894,04/07/24 ZAIDA - TAZNAKHT (BOIS+..),11000,Voyage
9895,06/07/24 TINGHIR - TAZNAKHT,6000,Voyage
9896,08/07/24 TINGHIR - TAZNAKHT,6000,Voyage
9897,10/07/24 ZAIDA - TAZNAKHT ( DOUZANE+..),11000,Voyage
9898,1900 GAZ 2JCB+100 ME3ALAM+ 100CAR+800FILTRE MANIT+100GAZ MANI,3000,ENS
9899,21/07/24 AKKA-TAZNAKHT (BUREAU,6000,Voyage
9900,24/07/24 CASA - TELOUET - ANZAL (BETONIERE),7500,Voyage
9901,29/07/24 TINGHIR - TELOUET (BUREAU+MANITAU),6000,Voyage
9902,29/07/24 M3ALAM - PIECES MANITAUX -JCB-* (4BIDON ZIT+2BATRI)- 5000 M3ALAM,4200,Voyage
9903,27/7/24 (400 CHARGE BUREAU+150 CHEFFOUR MANITAU),550,ENS
9904,BONDE LED 170997,708.333,Unité
9905,HONORAIRE BC (ANZAL-ANMID-TELOUET-TAZNAKHT),16000,Unité
9906,PAIEMENT RECEPISSE MOIS JUILLET 2024,4522.81,M- MOIS
9907,THERMOSTAT DIGITAL TACTILE,300,U
9908,MECANISME SORTIE DE FIL MELI BLANC,10.5,U
9909,MECANISME PRISE RJ45 CAT 6 MELLINIUM BLANC,40,U
9910,CADRE POSTE MELINIUM BLANC ,12,U
9911,SAMSUNG TV 65P DERNIER GENERATION,7083.33,U
9912,SMART IPTV 1ANS,291.666,U
9913,SUPPORT TV FIX 42-80,316.666,U
9914,SILICONE QUARTZ,25,Unité
9915,VISSE AUTOPERCEUSE 4.6X50,0.42,Unité
9916,ASTRAL VINYL ASTRAL BLANC 30KG,525,SEAU 
9917,DETECTEUR DE MOUVEMENT ENCASTRE ST-41 TOSUN,75,Pièce
9918,SPOT ETANCHE 917 CROME,41.6667,U
9919,DOUILLE GU10,2.08333,Unité
9920,LAMPE LED GU10 7W 4000K ZASS,12.5,Unité
9921,TONNER POUR COPIEUR BIZHUB 321,450,PC
9922,TONNER POUR COPIEUR BIZHUB 321 COULEUR,650,PC
9923,REPARATION COPIEUR PROBLEME DES LIGNES SUR LA PAGE,250,PC
9924,SPIRAL N°8MM,0.541667,PC
9925,EUROCRUME LISSE A3,0.96,PC
9926,CAM BULLET CD IP (2560X1440),483.333,Unité
9927,CORDON RJ45 CAT6 1M,12.5,Unité
9928,SWITCH 4 PORT 10/100 POE UNMANAGEABLE,266.667,U - Unité
9929,VENTILATEUR DE GAINE DIAM 160 BVN,520,U
9930,PIQUAGE EXPRESS CONCENTRIQUE DIAM 125*125,18.2,U
9931,PIQUAGE EXPRESS CONCENTRIQUE DIAM 125*160,18.2,U
9932,VENTOUSE METALIQUE DIAM 125,29,U
9933,VENTOUSE METALIQUE DIAM 100,25,U
9934,DOUILLE PORCELAINE GU10,3.25,Unité
9935,CABLE DOUBLE HORIZONTAL GALAXY BLANC LAP,6.6,Unité
9936,CADRE TRIPLE HORIZONTALE GALAXY BLANC LAP,8.8,Unité
9937,CADRE 4 POSTE HORIZONTALE GALAXY BLANC LAP,14.5,Unité
9938,CADRE 5 POSTE HORIZONTALE GALAXY BLANC LAP,20,Unité
9939,VOLET ROULANT POUSSOIR GALAXY BLANC,33,Unité
9940,TUBE PVC DIAM 200 FERRO PLAST A COULE ORANGE,137.5,ML
9941,TUBE PVC DIAM 250 FERRO PLAST A COULE ORANGE,208.333,ML
9942,TUBE PVC DIAM 315 FERRO PLAST A COULE ORANGE,316.667,ML
9943,ANALYSE DE LASITUATION METEOROLOSIQUE DU 01/05/2023 AU 29/02/2024,11640,ENS
9944,INTERRUPTEUR SIMPLE ALLUMAGE GALAXY,12.5,Unité
9945,SPIRAL N°14MM,1,PC
9946,SPIRAL N°18MM,1.25,PC
9947,COUDE PVC 90 PN16 D40,12.5,Unité
9948,PLAQUE GERENJ 90CM,6166.67,PC
9949,HOTTE FTT 932XS SZSO FRANK,1333.33,PC
9950,MACHINE A LAVER LG 20KG,11000,PC
9951,TUBE PVC PRESSION PN16 D40 A COLLE 6M,18.3333,M-Mètre
9952,MACHINE A LAVER LG 7KG 1200T INOX,3916.67,PC
9953,LAVE VAISSELLE BSH 60PL 44DB,4666.67,PC
9954,EVIER GRANITE NOIR 50X85 OLYMPLAS 85,1854.17,Unité
9955,BAC ALOVER ROCA,1566.67,Unité
9956,LUMINAIRE SOLAIRE LED 200W ASSL 170 813,625,Unité
9957,IMPRESSION PLAN 1.90 COULEUR,38,PC
9958,BETON PRET A EMPLOI B25 133LS (1.3%),933.34,M3 - Métre Cube
9959,FRAIS DE LOCATION DE POMPE,83.34,Unité
9960,DEPLACEMENT POMPE A BETON TELOUET,2083.34,Unité
9961,FRAIS DE TRANSPORT SUPLEMENTAIRES,137.5,Unité
9962,DEPLACEMENT POMPE A BETON ANZAL,1500,Unité
9963, Climatiseur 9000 BTU,0,
9964,SUPER SILVER CLAIR 6MM: 1x(0.905mx1.535m),250,M²
9965,CLIMATISEUR 9000 BTU TYPE MURAL MARQUE CARRIER INVERTER R410,3375,U
9966,IMPRESSION PLAN 1.45 COULEUR,29,Unité
9967,TE SIMPLE  DROIT DIAM 100,22,Unité
9968,DEPLACEMENT POMPE A BETON/TAZNAKHTE,2300,U
9969,GAINE RECTANGULAIRE DIFFERENT SECTION EP 8/10,225.4,M²
9970,MANCHETTE CARRE SEC 1200*300 M1,410,U
9971,MITIGEUR LAVABO NOIR ROLIN SUS 304,416.667,Unité
9972,PORTE SERVIETTE ETAGERE NOIR ZINE,683.333,Unité
9973,BROSSE DE TOILETTE NOIR ZINE,400,Unité
9974,MEUBLE PARIS 60 BLANC BRILLANT,2291.67,Unité
9975,MITIGEUR CUISINE ROSA NOIR SRT1 007R,1125,Unité
9976,POINTE 08,11.25,KG
